Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date
20001214X42167,Accident,CHI83LA118,1983-02-13,"HARRISVILLE, MI",United States,,,5Y0,HARRISBILLE,Non-Fatal,Substantial,,N8304R,Piper,PA-28-140,No,1,Reciprocating,,,Personal,,0,0,0,3,VMC,Landing,Probable Cause,
20001214X42164,Accident,CHI83LA115,1983-02-13,"BELLEFONTAINE, OH",United States,,,717,BELLEFONTAINE,Non-Fatal,Substantial,,N5089P,Cessna,152,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001214X42163,Accident,CHI83LA113,1983-02-13,"JACKSON, MI",United States,,,JXN,JACKSON,Non-Fatal,Substantial,,N47875,Piper,PA-28R,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Cruise,Probable Cause,
20001214X42206,Accident,FTW83LA115,1983-02-13,"ADDISON, TX",United States,,,ADS,ADDISON,Non-Fatal,Substantial,,N900JJ,Bell,206B,No,1,Turbo Shaft,,,Unknown,,0,0,0,2,VMC,Takeoff,Probable Cause,
20001214X42193,Accident,FTW83FA117,1983-02-14,"ANDREWS, TX",United States,,,E11,ANDREWS COUNTY,Fatal(1),Destroyed,,N6916L,Cessna,310K,No,2,Reciprocating,,,Personal,,1,0,0,0,VMC,Takeoff,Probable Cause,
20001214X42283,Accident,MKC83LA068,1983-02-14,"OLATHE, KS",United States,,,IXD,JOHNSON CO. IND.,Non-Fatal,Substantial,,N9886C,Cessna,R182,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Approach,Probable Cause,
20001214X42282,Accident,MKC83LA067,1983-02-14,"OMAHA, NE",United States,,,MLE,MILLARD,Non-Fatal,Substantial,,N4013T,Beech,B23,No,1,Reciprocating,,,Personal,,0,0,0,1,IMC,Standing,Probable Cause,
20001214X42241,Accident,LAX83LA102,1983-02-14,"WENDEN, AZ",United States,,,,ALDER RANCH,Non-Fatal,Substantial,,N9645B,Cessna,172RG,No,1,Reciprocating,,,Business,,0,0,0,1,VMC,Landing,Probable Cause,
20001214X42130,Accident,ATL83LA106,1983-02-14,"MARIETTA, GA",United States,,,8A4,MCCOLLUM,Non-Fatal,Substantial,,N756MZ,Cessna,TU206G,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,
20001214X42267,Incident,MIA83IA075,1983-02-15,"MIAMI, FL",United States,,,MIA,MIAMI INTERNATIONAL,Incident,Minor,,N8831E,Boeing,B-727-200,No,3,Turbo Fan,,SCHD,Unknown,Eastern Airlines,0,0,0,74,VMC,Takeoff,Probable Cause,
20001214X42209,Accident,FTW83LA119,1983-02-15,"DALHART, TX",United States,,,DHT,DALHART MUNICIPAL,Non-Fatal,Destroyed,,N6308S,Cessna,150G,No,1,Reciprocating,,,Business,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001214X42194,Accident,FTW83FA121,1983-02-15,"ALEXANDRIA, LA",United States,,,,,Non-Fatal,Destroyed,,N4880P,Cessna,P210,No,1,Reciprocating,,,Personal,,0,0,2,0,VMC,Maneuvering,Probable Cause,
20001214X42179,Accident,DEN83FTK03,1983-02-15,"SIOUX FALLS, SD",United States,,,FSD,JOE FOSS FIELD,Non-Fatal,Destroyed,,N8478N,Beech,V35A,No,1,Reciprocating,,,Business,,0,2,2,0,IMC,Approach,Probable Cause,
20001214X42177,Accident,DEN83FA062,1983-02-15,"MOAB, UT",United States,,,,,Fatal(2),Destroyed,,N63808,Piper,PA-23F-250,No,2,Reciprocating,,,Unknown,,2,0,0,0,VMC,Cruise,Probable Cause,
20001214X42176,Accident,DEN83FA059,1983-02-15,"ASPEN, CO",United States,,,ASE,SARDY FIELD,Fatal(4),Destroyed,,N33340,Cessna,340A,No,2,Reciprocating,,,Personal,,4,0,0,0,VMC,Climb,Probable Cause,
20001214X42172,Accident,DCA83AA017,1983-02-15,"HAILEY, ID",United States,,,,FRIEDMAN MEMORIEL,Non-Fatal,Destroyed,,N361V,De Havilland,DHC-6-300,No,2,Turbo Prop,,SCHD,Unknown,,0,7,1,0,VMC,Approach,Probable Cause,
20001214X42242,Accident,LAX83LA103,1983-02-15,"SAN FRANCISCO, CA",United States,,,SFO,SAN FRANCISCO,Non-Fatal,Substantial,,N704CC,Beech,95-55,No,2,Reciprocating,,,Personal,,0,0,0,3,VMC,Standing,Probable Cause,
20001214X42183,Accident,DEN83LA063,1983-02-15,"SALIDA, CO",United States,,,042,ALEXANDER,Non-Fatal,Substantial,,N1277S,Cessna,182,No,1,Reciprocating,,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,
20001214X42182,Accident,DEN83LA061,1983-02-15,"DOVE CREEK, CO",United States,,,8V6,DOVE CREEK,Non-Fatal,Substantial,,N84631,Cessna,172K,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Maneuvering,Probable Cause,
20001214X42131,Accident,ATL83LA107,1983-02-15,"LEONARDTOWN, MD",United States,,,,,Non-Fatal,Substantial,,N8425T,Piper,PA-32R-301,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001214X42128,Accident,ATL83LA104,1983-02-15,"PICKENS, SC",United States,,,LQK,PICKENS COUNTY,Non-Fatal,Substantial,,N8472E,Piper,PA-34-220T,No,2,Reciprocating,,,Personal,,0,0,0,3,VMC,Cruise,Probable Cause,
20001214X42127,Accident,ATL83LA103,1983-02-15,"PADUCAH, KY",United States,,,PAH,BARKLEY REGIONAL,Non-Fatal,Substantial,,N3280K,Hughes,369HS,No,1,Turbo Shaft,,,Ferry,,0,0,0,1,VMC,Cruise,Probable Cause,
20001214X42120,Accident,ATL83FID04,1983-02-15,"CHESTERFIELD, VA",United States,,,W98,CHESTERFIELD,Non-Fatal,Substantial,,N5889F,Cessna,210G,No,1,Reciprocating,,,Instructional,,0,0,0,2,VMC,Landing,Probable Cause,
20001214X42181,Accident,DEN83LA060,1983-02-15,"RIVERTON, WY",United States,,,RIW,RIVERTON,Non-Fatal,Substantial,,N5393A,Cessna,T210N,No,1,Reciprocating,,,Unknown,,0,0,0,3,VMC,Takeoff,Probable Cause,
20001214X42129,Accident,ATL83LA105,1983-02-16,"MOCKSVILLE, NC",United States,,,8A7,TWIN LAKES,Non-Fatal,Substantial,,N49018,Cessna,152,No,1,Reciprocating,,,Personal,,0,0,0,1,UNK,Landing,Probable Cause,
20001214X42211,Accident,FTW83LA122,1983-02-16,"LAS CRUCES, NM",United States,,,LRU,CRAWFORD,Non-Fatal,Substantial,,N1390A,Monnett,SONERAI II,Yes,1,Reciprocating,,,Unknown,,0,0,0,1,VMC,Landing,Probable Cause,
20001214X42229,Accident,LAX83FA104,1983-02-17,"SAN DIEGO, CA",United States,,,MYF,MONTGOMERY,Fatal(5),Destroyed,,N90353,Piper,601P,No,2,Reciprocating,,,Personal,,5,0,0,0,VMC,Takeoff,Probable Cause,
20001214X42108,Incident,ANC83IA045,1983-02-17,"ANCHORAGE, AK",United States,,,ANC,ANCHORAGE,Incident,Minor,,N34938,Cessna,177RG,No,1,Reciprocating,,,Instructional,,0,0,0,2,VMC,Landing,Probable Cause,
20001214X42243,Accident,LAX83LA105,1983-02-17,"PLEASONTON, CA",United States,,,,,Non-Fatal,Substantial,,N2565V,Cessna,170,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Cruise,Probable Cause,
20001214X42210,Accident,FTW83LA120,1983-02-17,"WINSLOW, AR",United States,,,,,Non-Fatal,Substantial,,N9981W,Piper,PA-28-140,No,1,Reciprocating,,,Instructional,,0,3,0,0,VMC,Takeoff,Probable Cause,
20001214X42185,Accident,DEN83LA065,1983-02-17,"MADISON, SD",United States,,,MDS,MADISON,Non-Fatal,Substantial,,N737EF,Swearingen,SA-26T,No,2,Turbo Prop,,,Personal,,0,0,0,3,VMC,Landing,Probable Cause,
20001214X42270,Accident,MIA83LA077,1983-02-18,"BAHIA HONDA, FL",United States,,,,,Non-Fatal,Substantial,,N9912M,Cessna,C-182P,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Cruise,Probable Cause,
20001214X42251,Accident,LAX83LA113,1983-02-18,"PALM SPRINGS, CA",United States,,,PSP,PALM SPRINGS,Non-Fatal,Substantial,,N6525X,Cessna,U206G,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Taxi,Probable Cause,
20001214X42133,Accident,ATL83LA109,1983-02-18,"STOCKBRIDGE, GA",United States,,,4A0,BERRY HILL,Non-Fatal,Substantial,,N88037,Piper,J-3C,No,1,Reciprocating,,,Ferry,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001214X42132,Accident,ATL83LA108,1983-02-18,"MARIETTA, GA",United States,,,8A4,MCCOLLUM,Non-Fatal,Substantial,,N35594,Cessna,172,No,1,Reciprocating,,,Unknown,,0,0,0,2,VMC,Taxi,Probable Cause,
20001214X42265,Accident,MIA83FLD02,1983-02-19,"CEDAR KEY, FL",United States,,,CDK,GEORGE T. LEWIS,Non-Fatal,Destroyed,,N112DB,Cessna,310R,No,2,Reciprocating,,,Instructional,,0,2,2,0,VMC,Landing,Probable Cause,
20001214X42247,Accident,LAX83LA109,1983-02-19,"BERMUDA DUNES, CA",United States,,,UDD,BERMUDA,Non-Fatal,Destroyed,,N138X,Midget,MUSTANG I,Yes,1,Reciprocating,,,Personal,,0,0,1,0,VMC,Go-around,Probable Cause,
20001214X42246,Accident,LAX83LA108,1983-02-19,"RUBIDOUX, CA",United States,,,RIR,FLA-BOB,Non-Fatal,Destroyed,,N8347X,Cessna,172C,No,1,Reciprocating,,,Personal,,0,1,1,0,VMC,Takeoff,Probable Cause,
20001214X42212,Accident,FTW83LA123,1983-02-19,"CHANDELEUR ISL., LA",United States,,,,,Non-Fatal,Destroyed,,N9080M,Cessna,180H,No,1,Reciprocating,,,Personal,,0,0,0,3,VMC,Takeoff,Probable Cause,
20001214X42300,Accident,NYC83LA070,1983-02-19,"BALLY, PA",United States,,,,BUTLER VALLEY,Non-Fatal,Substantial,,N25565,Cessna,152,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Takeoff,Probable Cause,
20001214X42297,Accident,NYC83LA067,1983-02-19,"BUTLER, PA",United States,,,BTP,BUTLER COUNTY,Non-Fatal,Substantial,,N2694W,Mooney,M20E,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Takeoff,Probable Cause,
20001214X42296,Accident,NYC83LA066,1983-02-19,"BLAIRSTOWN, NJ",United States,,,1N7,BLAIRSTOWN,Non-Fatal,Substantial,,N24822,Piper,PA-38-112,No,1,Reciprocating,,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,
20001214X42295,Accident,NYC83LA065,1983-02-19,"WILMINGTON, DE",United States,,,ILG,GREATER WILMINGTON,Non-Fatal,Substantial,,N5898G,Cessna,150K,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Taxi,Probable Cause,
20001214X42294,Accident,NYC83LA064,1983-02-19,"PITTSTOWN, NJ",United States,,,N40,SKY MANOR,Non-Fatal,Substantial,,N2115E,Aeronca,7AC,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,
20001214X42272,Accident,MIA83LA080,1983-02-19,"YEEHAW JUNCTION, FL",United States,,,,,Non-Fatal,Substantial,,N49132,Cessna,C-152,No,1,Reciprocating,,,Instructional,,0,0,0,1,VMC,Cruise,Probable Cause,
20001214X42264,Accident,MIA83FLD01,1983-02-19,"ST. PETERSBURG, FL",United States,,,,,Non-Fatal,Substantial,,N507LS,Pitts,SPECIAL S-1C,Yes,1,Reciprocating,,,Personal,,0,1,0,0,VMC,Cruise,Probable Cause,
20001214X42248,Accident,LAX83LA110,1983-02-19,"ANTIOCH, CA",United States,,,,,Non-Fatal,Substantial,,N4611L,Cessna,172G,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Cruise,Probable Cause,
20001214X42245,Accident,LAX83LA107,1983-02-19,"GRAND CANYON, AZ",United States,,,GCN,GRAND CANYON,Non-Fatal,Substantial,,N6892J,Piper,PA28-151,No,1,Reciprocating,,,Personal,,0,0,0,4,VMC,Landing,Probable Cause,
20001214X42244,Accident,LAX83LA106,1983-02-19,"MARBLE CANYON, AZ",United States,,,L41,MARBLE CANYON,Non-Fatal,Substantial,,N1679R,Cessna,182RG,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,
20001214X42213,Accident,FTW83LA124,1983-02-19,"ARCOLA, TX",United States,,,,ARCOLA,Non-Fatal,Substantial,,N47976,Piper,PA-32R-300,No,1,Reciprocating,,,Personal,,0,0,0,3,VMC,Landing,Probable Cause,
20001214X42184,Accident,DEN83LA064,1983-02-19,"DURANGO, CO",United States,,,DRO,DURANGO-LA PLATA,Non-Fatal,Substantial,,N5802J,Cessna,172N,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,
20001214X42144,Accident,ATL83LA124,1983-02-19,"FRONT ROYAL, VA",United States,,,FRR,FRONT ROYAL-WARREN CO.,Non-Fatal,Substantial,,N40552,Piper,PA-18,No,1,Reciprocating,,,Personal,,0,0,1,0,VMC,Landing,Probable Cause,
20001214X42137,Accident,ATL83LA113,1983-02-19,"STAFFORD, VA",United States,,,,,Non-Fatal,Substantial,,N3750P,Piper,PA-22-150,No,1,Reciprocating,,,Personal,,0,0,2,0,VMC,Cruise,Probable Cause,
20001214X42136,Accident,ATL83LA112,1983-02-19,"PUCKETT, MS",United States,,,,,Non-Fatal,Substantial,,N3239J,Cessna,T188C,No,1,Reciprocating,,UNK,Personal,,0,0,0,1,VMC,Maneuvering,Probable Cause,
20001214X42135,Accident,ATL83LA111,1983-02-19,"JACKSON, MS",United States,,,JAN,ALLEN C. THOMPSON,Non-Fatal,Substantial,,N2975K,Luscombe,8A,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Approach,Probable Cause,
20001214X42134,Accident,ATL83LA110,1983-02-19,"COLUMBUS, MS",United States,,,GTR,GOLDEN TRIANGLE REGIONAL,Non-Fatal,Substantial,,N1327Q,Cessna,150,No,1,Reciprocating,,,Aerial Observation,,0,0,0,1,VMC,Descent,Probable Cause,
20001214X42250,Accident,LAX83LA112,1983-02-20,"MERCED, CA",United States,,,,,Non-Fatal,Destroyed,,N88CP,Bell,47G3B-2,No,1,Reciprocating,,UNK,Aerial Application,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001214X42284,Accident,MKC83LA070,1983-02-20,"SCOTTSBLUFF, NE",United States,,,BFF,SCOTTSBLUFF,Non-Fatal,Substantial,,N1798V,Cessna,140,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,
20001214X42214,Accident,FTW83LA125,1983-02-20,"NACOGDOCHES, TX",United States,,,OCH,EAST TEXAS REG.,Non-Fatal,Substantial,,N7334L,Piper,PA-31P,No,2,Reciprocating,,,Business,,0,0,0,2,IMC,Approach,Probable Cause,
20001214X42278,Accident,MKC83FA069,1983-02-21,"ELLSWORTH, KS",United States,,,,,Fatal(1),Destroyed,,N18204,Cessna,150L,No,1,Reciprocating,,,Personal,,1,0,0,0,IMC,Cruise,Probable Cause,
20001214X42266,Accident,MIA83FLD03,1983-02-21,"ZEPHYRHILLS, FL",United States,,,ZPH,ZEPHYRHILLS,Non-Fatal,Destroyed,,CGNHL,Cessna,182,No,1,Reciprocating,,,Personal,,0,2,2,0,VMC,Takeoff,Probable Cause,
20001214X42233,Accident,LAX83FA350,1983-02-21,"MOUNT SHASTA, CA",United States,,,,,Fatal(5),Destroyed,,N9350Y,Beech,N35,No,1,Reciprocating,,,Personal,,5,0,0,0,IMC,Cruise,Probable Cause,
20001214X42299,Accident,NYC83LA069,1983-02-21,"MOUNTVILLE, PA",United States,,,89N,CENTRAL MANOR,Non-Fatal,Substantial,,N757ER,Cessna,152,No,1,Reciprocating,,,Instructional,,0,0,0,2,VMC,Takeoff,Probable Cause,
20001214X42298,Accident,NYC83LA068,1983-02-21,"READING, PA",United States,,,RDG,GEN. SPAATZ FIELD,Non-Fatal,Substantial,,N2227Y,Cessna,177,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Cruise,Probable Cause,
20001214X42271,Accident,MIA83LA079,1983-02-21,"BOCA RATON, FL",United States,,,,,Non-Fatal,Substantial,,N2254X,Hughes,500-369HS,No,1,Turbo Shaft,,,Ferry,,0,0,0,2,VMC,Cruise,Probable Cause,
20001214X42249,Accident,LAX83LA111,1983-02-21,"CHINO, CA",United States,,,CNO,CHINO,Non-Fatal,Substantial,,N1656K,Luscombe,8A,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,
20001214X42165,Accident,CHI83LA116,1983-02-21,"THREE OAKS, MI",United States,,,39C,OSELKA,Non-Fatal,Substantial,,N704RX,Cessna,150,No,1,Reciprocating,,,Instructional,,0,1,0,1,VMC,Approach,Probable Cause,
20001214X42143,Accident,ATL83LA123,1983-02-21,"WOODBINE, MD",United States,,,MD78,WOODBINE GLIDER,Non-Fatal,Substantial,,N8752R,Scheibe Flugzeugbau,L SPATZ-55,No,0,Unknown,,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,
20001214X42139,Accident,ATL83LA115,1983-02-21,"PULASKI, VA",United States,,,HLX,TWIN,Non-Fatal,Substantial,,N9264J,Piper,PA-28-180,No,1,Reciprocating,,,Personal,,0,0,1,0,VMC,Cruise,Probable Cause,
20001214X42138,Accident,ATL83LA114,1983-02-21,"SCOTTSBORO, AL",United States,,,4A6,SCOTTSBORO MUNICIPAL,Non-Fatal,Substantial,,N758NT,Cessna,172K,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,
20001214X42110,Accident,ANC83LA047,1983-02-21,"NORTH POLE, AK",United States,,,,,Non-Fatal,Substantial,,N8541J,Cessna,150G,No,1,Reciprocating,,,Instructional,,0,0,0,2,VMC,Go-around,Probable Cause,
20001214X42104,Accident,ANC83FU002,1983-02-21,"CHUGIAK, AK",United States,,,,,Fatal(1),Substantial,,NONE,Eagle (ultralight),B,No,1,Reciprocating,,UNK,Personal,,1,0,0,0,VMC,Takeoff,Probable Cause,
20001214X42253,Accident,LAX83LA115,1983-02-22,"MENDOTA, CA",United States,,,,,Non-Fatal,Destroyed,,N8679H,Grumman,G164A,No,1,Reciprocating,,UNK,Aerial Application,,0,0,0,1,IMC,Maneuvering,Probable Cause,
20001214X42117,Accident,ATL83FA117,1983-02-22,"HENDERSONVILLE, NC",United States,,,AVL,ASHEVILLE REGIONAL,Fatal(3),Destroyed,,N6313P,Piper,PA-24-180,No,1,Reciprocating,,,Business,,3,0,0,0,IMC,Descent,Probable Cause,
20001214X42252,Accident,LAX83LA114,1983-02-22,"CORONA, CA",United States,,,L66,CORONA,Non-Fatal,Substantial,,N89048,Cessna,152,No,1,Reciprocating,,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,
20001214X42168,Accident,CHI83LA119,1983-02-22,"ELYRIA, OH",United States,,,1G1,ELYRIA CITY,Non-Fatal,Substantial,,N72296,Cessna,140,No,1,Reciprocating,,,Instructional,,0,0,0,1,VMC,Landing,Probable Cause,
20001214X42116,Accident,ATL83FA116,1983-02-22,"RED BANK, TN",United States,,,CHA,LOVELL FIELD,Non-Fatal,Substantial,,N54498,Cessna,172P,No,1,Reciprocating,,,Personal,,0,4,0,0,VMC,Descent,Probable Cause,
20001214X42166,Accident,CHI83LA117,1983-02-22,"DETROIT, MI",United States,,,DET,DETROIT CITY,Non-Fatal,Substantial,,N58WA,Beech,58,No,2,Reciprocating,,NSCH,Unknown,,0,0,0,1,IMC,Landing,Probable Cause,04-03-1988
20001214X42261,Accident,MIA83FA081,1983-02-23,"CHULUOTA, FL",United States,,,,FLYING SEMINOLE RANCH,Fatal(2),Destroyed,,N2081X,Cessna,182H,No,1,Reciprocating,,,Personal,,2,0,0,0,VMC,Takeoff,Probable Cause,
20001214X42236,Accident,LAX83FUM04,1983-02-23,"DESCANSO, CA",United States,,,,,Fatal(1),Destroyed,,N3687C,Cessna,180J,No,1,Reciprocating,,,Business,,1,0,0,0,IMC,Cruise,Probable Cause,
20001214X42196,Accident,FTW83FA128,1983-02-23,"BROOKLAND, AR",United States,,,JBR,JONESBORO,Fatal(3),Destroyed,,N8637Z,Cessna,P-206C,No,1,Reciprocating,,,Business,,3,0,0,0,IMC,Go-around,Probable Cause,
20001214X42195,Accident,FTW83FA126,1983-02-23,"PINEVILLE, LA",United States,,,ESF,ESLER REGIONAL,Fatal(2),Destroyed,,N4862G,Cessna,172N,No,1,Reciprocating,,,Instructional,,2,0,0,0,IMC,Approach,Probable Cause,
20001214X42255,Accident,LAX83LA118,1983-02-23,"PEORIA, AZ",United States,,,P37,GLENDALE,Non-Fatal,Substantial,,N2912F,Cessna,182J,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,
20001214X42215,Accident,FTW83LA127,1983-02-23,"SUGARLAND, TX",United States,,,,,Non-Fatal,Substantial,,N66730,Cessna,152,No,1,Reciprocating,,,Instructional,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001214X42140,Accident,ATL83LA118,1983-02-23,"AHOSKIE, NC",United States,,,,,Non-Fatal,Substantial,,N6075H,Piper,PA-34-200T,No,2,Reciprocating,,,Executive/corporate,,0,0,0,2,UNK,Cruise,Probable Cause,
20001214X42279,Accident,MKC83FA072,1983-02-24,"ST. LOUIS, MO",United States,,,STL,LAMBERT-ST. LOUIS INTL.,Non-Fatal,Minor,,N237AM,Swearingen,SA 226TC,No,2,Turbo Prop,,SCHD,Unknown,Air Midwest,0,1,0,9,VMC,Standing,Probable Cause,
20001214X42273,Accident,MIA83LA083,1983-02-24,"NEAR LABELLE, FL",United States,,,,,Non-Fatal,Destroyed,,N5980F,Cessna,210H,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Descent,Probable Cause,
20001214X42302,Accident,NYC83LA075,1983-02-24,"BEVERLY, MA",United States,,,BVY,BEVERLY,Non-Fatal,Substantial,,N972Q,Beech,P35,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Approach,Probable Cause,
20001214X42256,Accident,LAX83LA119,1983-02-24,"CHANDLER, AZ",United States,,,P19,STELIAR,Non-Fatal,Substantial,,N54121,Cessna,172P,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Landing,Probable Cause,
20001214X42254,Accident,LAX83LA117,1983-02-24,"PEACH SPRINGS, AZ",United States,,,,,Non-Fatal,Substantial,,N3898Y,Bell,BH 206-L111,No,1,Turbo Shaft,,,Business,,0,0,0,5,VMC,Takeoff,Probable Cause,
20001214X42216,Accident,FTW83LA129,1983-02-24,"MIDLOTHIAN, TX",United States,,,,,Non-Fatal,Substantial,,N6164W,Piper,PA-28-140,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001214X42170,Accident,CHI83LA121,1983-02-24,"GALESBURG, IL",United States,,,GBG,GALESBURG,Non-Fatal,Substantial,,N738HH,Cessna,172,No,1,Reciprocating,,,Personal,,0,0,0,3,VMC,Cruise,Probable Cause,
20001214X42142,Accident,ATL83LA120,1983-02-24,"DAYTON, TN",United States,,,2A0,MARK ANTON,Non-Fatal,Substantial,,N123SM,Cessna,421,No,2,Reciprocating,,,Executive/corporate,,0,0,0,1,IMC,Approach,Probable Cause,
20001214X42141,Accident,ATL83LA119,1983-02-24,"FOLKSTON, GA",United States,,,3J6,DAVIS FIELD,Non-Fatal,Substantial,,N7379E,Cessna,210,No,1,Reciprocating,,,Personal,,0,0,0,1,UNK,Cruise,Probable Cause,
20001214X42118,Accident,ATL83FA121,1983-02-25,"ANNISTON, AL",United States,,,,,Non-Fatal,Destroyed,,N43NC,Mooney,M20F,No,1,Reciprocating,,,Business,,0,0,1,0,VMC,Cruise,Probable Cause,
20001214X42309,Accident,SEA83LA059,1983-02-25,"NEAR OAKRIDGE, OR",United States,,,06,,Non-Fatal,Substantial,,N62398,Hiller,UH-12D,No,1,Reciprocating,,UNK,Other Work Use,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001214X42280,Accident,MKC83FA073,1983-02-25,"COUNCIL BLUFFS, IA",United States,,,CBF,COUNCIL BLUFFS MUNICIPAL,Non-Fatal,Substantial,,N1040S,Hughes,TH-55A,No,1,Reciprocating,,,Instructional,,0,0,1,1,UNK,Landing,Probable Cause,
20001214X42186,Accident,DEN83LA066,1983-02-25,"CUT BANK, MT",United States,,,,LINDBERG,Non-Fatal,Substantial,,N9929T,Piper,PA-38-112,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Takeoff,Probable Cause,
20001214X42169,Accident,CHI83LA120,1983-02-25,"ELY, MN",United States,,,ELO,ELY MUNICIPAL,Non-Fatal,Substantial,,N38855,Piper,PA-32R-300,No,1,Reciprocating,,,Personal,,0,0,0,4,VMC,Cruise,Probable Cause,
20001214X42111,Accident,ANC83LA048,1983-02-25,"NUIQSUT, AK",United States,,,10AK,NUIQSUT,Non-Fatal,Substantial,,N6587C,Douglas,DC-6A,No,4,Reciprocating,,,Business,,0,0,0,3,VMC,Taxi,Probable Cause,
20001214X42147,Accident,CHI83FA122,1983-02-26,"WHEELING, IL",United States,,,PWK,PAL-WAUKEE,Non-Fatal,Destroyed,,N63044,Cessna,150,No,1,Reciprocating,,,Instructional,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001214X42289,Accident,NYC83FA072,1983-02-26,"OXFORD, CT",United States,,,OXC,WATERBURY,Non-Fatal,Substantial,,N60619,Cessna,150J,No,1,Reciprocating,,,Personal,,0,0,1,0,VMC,Approach,Probable Cause,
20001214X42288,Accident,NYC83FA071,1983-02-26,"MOUNTVILLE, PA",United States,,,89N,CENTRAL MANOR,Fatal(2),Substantial,,N12067,Cessna,172M,No,1,Reciprocating,,,Personal,,2,0,0,0,VMC,Go-around,Probable Cause,
20001214X42218,Accident,FTW83LA145,1983-02-26,"MANOR, TX",United States,,,6R4,BIRDSNEST,Non-Fatal,Substantial,,N5412B,Cessna,152,No,1,Reciprocating,,,Instructional,,0,0,0,2,VMC,Landing,Probable Cause,
20001214X42217,Accident,FTW83LA130,1983-02-26,"FLATONIA, TX",United States,,,,,Non-Fatal,Substantial,,N5515N,Cessna,182R,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Maneuvering,Probable Cause,
20001214X42190,Accident,DEN83LA094,1983-02-26,"HAVRE, MT",United States,,,,,Non-Fatal,Substantial,,N7917S,Bellanca,7GCBC,No,1,Reciprocating,,,Personal,,0,0,0,1,VMC,Takeoff,Probable Cause,
20001214X42188,Accident,DEN83LA068,1983-02-26,"BUFFALO, WY",United States,,,BYG,BUFFALO MUNICIPAL,Non-Fatal,Substantial,,N1896C,Cessna,170B,No,1,Reciprocating,,,Personal,,0,0,0,2,VMC,Landing,Probable Cause,
20001214X42119,Accident,ATL83FA122,1983-02-26,"HARDEEVILLE, SC",United States,,,,,Non-Fatal,Substantial,,N5191B,Bell,47G-2,No,1,Reciprocating,,UNK,Aerial Application,,0,0,0,2,VMC,Maneuvering,Probable Cause,
20001214X42262,Accident,MIA83FA082,1983-02-27,"BROOKSVILLE, FL",United States,,,,,Fatal(2),Destroyed,,N28216,Piper,PA-32-301,No,1,Reciprocating,,NSCH,Unknown,Capital Aviation Services,2,0,0,0,VMC,Descent,Probable Cause,
